type,amount,oldbalanceOrg,newbalanceOrig,isFraud
CASH_IN,319724.37,1809.0,321533.37,0
CASH_OUT,7171.78,11266.0,4094.22,0
TRANSFER,337154.92,0.0,0.0,0
CASH_OUT,172141.95,51406.0,0.0,0
CASH_IN,181887.45,20754625.35,20936512.8,0
CASH_IN,297266.56,733927.97,1031194.53,0
PAYMENT,11009.46,0.0,0.0,0
CASH_IN,170194.69,2961832.99,3132027.68,0
TRANSFER,312373.76,0.0,0.0,0
CASH_IN,63232.52,157.0,63389.52,0
CASH_OUT,216557.08,200.0,0.0,0
CASH_IN,183104.74,113361.0,296465.74,0
TRANSFER,2135365.38,0.0,0.0,0
CASH_OUT,194607.24,0.0,0.0,0
CASH_OUT,251847.38,15156.0,0.0,0
CASH_OUT,91025.6,152001.0,60975.4,0
CASH_IN,83739.65,12675573.25,12759312.9,0
PAYMENT,3009.3,21061.0,18051.7,0
PAYMENT,18560.65,0.0,0.0,0
CASH_OUT,494442.2,0.0,0.0,0
PAYMENT,8763.6,0.0,0.0,0
PAYMENT,8418.91,51479.0,43060.09,0
CASH_OUT,1855.78,205086.0,203230.22,0
CASH_OUT,32002.77,50393.0,18390.23,0
PAYMENT,1064.56,225591.29,224526.73,0
CASH_IN,69408.19,41770.0,111178.19,0
CASH_IN,50221.9,11347.0,61568.9,0
CASH_IN,153968.26,18688918.55,18842886.81,0
CASH_IN,32288.12,15187115.35,15219403.47,0
PAYMENT,19865.66,32089.0,12223.34,0
CASH_IN,321782.5,61391.0,383173.5,0
CASH_IN,310427.12,113119.0,423546.12,0
TRANSFER,466422.84,0.0,0.0,0
CASH_OUT,248208.73,0.0,0.0,0
CASH_IN,260634.18,5239982.1,5500616.27,0
CASH_OUT,400247.34,0.0,0.0,0
CASH_IN,115847.32,923086.64,1038933.96,0
CASH_IN,493737.81,23579500.57,24073238.38,0
CASH_OUT,166968.78,0.0,0.0,0
PAYMENT,11719.44,0.0,0.0,0
PAYMENT,7067.75,0.0,0.0,0
CASH_OUT,163212.92,36324.53,0.0,0
CASH_IN,33753.71,8263893.15,8297646.85,0
CASH_OUT,237625.16,0.0,0.0,0
CASH_IN,28453.61,5446260.65,5474714.26,0
PAYMENT,6918.74,0.0,0.0,0
CASH_IN,95335.42,32980.39,128315.81,0
PAYMENT,20644.95,139074.35,118429.4,0
PAYMENT,8930.71,132309.0,123378.29,0
CASH_IN,432544.51,17470944.94,17903489.45,0
CASH_IN,75097.27,52961.0,128058.27,0
CASH_OUT,196610.19,0.0,0.0,0
CASH_OUT,50900.4,0.0,0.0,0
PAYMENT,11786.34,0.0,0.0,0
CASH_OUT,333029.75,0.0,0.0,0
PAYMENT,6590.98,13405.0,6814.02,0
TRANSFER,2478818.92,1321.0,0.0,0
CASH_OUT,94097.86,0.0,0.0,0
PAYMENT,20779.67,87123.05,66343.38,0
CASH_OUT,348450.57,87.0,0.0,0
PAYMENT,9597.45,0.0,0.0,0
CASH_OUT,168496.75,6090.0,0.0,0
PAYMENT,17954.02,4164.92,0.0,0
CASH_OUT,278148.92,0.0,0.0,0
CASH_IN,141284.0,6329443.91,6470727.9,0
PAYMENT,740.15,7618.0,6877.85,0
CASH_OUT,47244.06,0.0,0.0,0
CASH_OUT,3912.26,0.0,0.0,0
CASH_IN,218666.32,383.0,219049.32,0
CASH_OUT,95384.4,0.0,0.0,0
TRANSFER,492541.01,0.0,0.0,0
CASH_IN,392766.25,2019381.71,2412147.96,0
CASH_OUT,127430.2,0.0,0.0,0
PAYMENT,1293.03,92507.0,91213.97,0
PAYMENT,25965.82,0.0,0.0,0
CASH_OUT,192780.81,528854.79,336073.98,0
CASH_OUT,124563.15,0.0,0.0,0
PAYMENT,22681.31,0.0,0.0,0
TRANSFER,43073.4,0.0,0.0,0
TRANSFER,24939.41,477353.0,452413.59,0
CASH_IN,39605.5,523207.41,562812.91,0
CASH_OUT,63843.11,0.0,0.0,0
CASH_OUT,342250.69,0.0,0.0,0
CASH_IN,171620.33,9711310.74,9882931.07,0
CASH_IN,30959.19,33113.0,64072.19,0
PAYMENT,10535.41,59715.0,49179.59,0
PAYMENT,29021.61,21524.0,0.0,0
TRANSFER,617530.75,0.0,0.0,0
PAYMENT,8721.55,305305.08,296583.53,0
PAYMENT,5905.75,0.0,0.0,0
PAYMENT,11764.88,51898.0,40133.12,0
CASH_IN,35502.77,5082310.1,5117812.88,0
CASH_IN,196706.38,26822184.38,27018890.76,0
CASH_OUT,104257.76,0.0,0.0,0
PAYMENT,21445.83,14161.0,0.0,0
CASH_OUT,394565.92,93740.44,0.0,0
PAYMENT,4250.8,0.0,0.0,0
PAYMENT,13263.81,0.0,0.0,0
PAYMENT,10555.24,0.0,0.0,0
CASH_IN,14584.18,18218410.45,18232994.62,0
CASH_OUT,166117.73,0.0,0.0,0
TRANSFER,166612.28,0.0,0.0,0
CASH_OUT,25470.31,13171.0,0.0,0
PAYMENT,9274.44,20821.0,11546.56,0
PAYMENT,21235.84,0.0,0.0,0
CASH_OUT,225437.57,507.0,0.0,0
PAYMENT,7569.88,0.0,0.0,0
PAYMENT,23082.16,0.0,0.0,0
CASH_OUT,54918.74,0.0,0.0,0
PAYMENT,32207.88,31835.0,0.0,0
PAYMENT,12376.92,0.0,0.0,0
CASH_IN,222391.31,222899.7,445291.0,0
CASH_OUT,129932.84,0.0,0.0,0
CASH_IN,253093.85,4174559.54,4427653.39,0
CASH_OUT,317211.3,133157.0,0.0,0
CASH_OUT,19509.71,853308.0,833798.29,0
PAYMENT,16075.6,17030.0,954.4,0
PAYMENT,19632.4,168703.66,149071.25,0
PAYMENT,27496.76,0.0,0.0,0
TRANSFER,2641429.75,0.0,0.0,0
CASH_OUT,591105.23,0.0,0.0,0
TRANSFER,299185.27,781587.0,482401.73,0
TRANSFER,1133316.49,0.0,0.0,0
CASH_IN,96066.2,778473.67,874539.87,0
CASH_IN,22056.18,22453752.12,22475808.3,0
CASH_OUT,266934.67,0.0,0.0,0
CASH_OUT,55999.86,11588.0,0.0,0
TRANSFER,250671.97,41481.0,0.0,0
PAYMENT,22042.43,0.0,0.0,0
PAYMENT,8950.97,475.0,0.0,0
TRANSFER,3219457.33,56005.0,0.0,0
PAYMENT,9634.72,202850.0,193215.28,0
CASH_OUT,120639.99,12950.0,0.0,0
CASH_IN,370502.44,8362016.15,8732518.59,0
TRANSFER,1108393.83,39707.0,0.0,0
CASH_IN,136476.64,3300753.27,3437229.91,0
PAYMENT,28804.77,825204.6,796399.83,0
TRANSFER,377028.84,0.0,0.0,0
PAYMENT,15101.81,42123.78,27021.97,0
CASH_IN,10326.95,11373403.68,11383730.63,0
CASH_OUT,29816.21,15638.0,0.0,0
TRANSFER,351237.49,10652.0,0.0,0
PAYMENT,25229.9,631887.91,606658.01,0
PAYMENT,5366.72,0.0,0.0,0
CASH_OUT,153345.87,7693.11,0.0,0
PAYMENT,5817.98,283664.83,277846.85,0
PAYMENT,7529.73,0.0,0.0,0
CASH_OUT,105424.07,619.0,0.0,0
PAYMENT,2361.83,0.0,0.0,0
PAYMENT,15977.08,0.0,0.0,0
CASH_OUT,49530.51,0.0,0.0,0
CASH_OUT,80591.67,0.0,0.0,0
CASH_IN,206286.99,22373566.89,22579853.88,0
PAYMENT,1495.92,57575.0,56079.08,0
TRANSFER,216783.64,41083.0,0.0,0
CASH_OUT,215798.41,26250.0,0.0,0
CASH_IN,182383.75,19682865.02,19865248.77,0
PAYMENT,535.59,0.0,0.0,0
PAYMENT,5178.38,2908.0,0.0,0
TRANSFER,1741268.34,15541.0,0.0,0
CASH_IN,278889.18,7366238.91,7645128.09,0
CASH_OUT,227224.48,0.0,0.0,0
PAYMENT,6039.62,250248.98,244209.36,0
CASH_IN,26622.99,9814627.06,9841250.05,0
CASH_OUT,25104.03,0.0,0.0,0
PAYMENT,38132.17,0.0,0.0,0
CASH_OUT,299457.79,28892.0,0.0,0
CASH_IN,99235.81,6754788.99,6854024.8,0
CASH_OUT,518285.27,92016.0,0.0,0
CASH_IN,214150.79,41743.0,255893.79,0
TRANSFER,799290.94,0.0,0.0,0
CASH_OUT,67599.57,30094.0,0.0,0
CASH_IN,1474.35,7038171.94,7039646.3,0
CASH_OUT,145576.53,118162.04,0.0,0
CASH_IN,71255.4,705179.0,776434.4,0
CASH_OUT,159022.13,100332.0,0.0,0
CASH_OUT,61437.66,22570.83,0.0,0
PAYMENT,14232.51,0.0,0.0,0
CASH_IN,141639.66,6991371.48,7133011.14,0
TRANSFER,785923.26,0.0,0.0,0
CASH_IN,121655.42,6060991.1,6182646.53,0
CASH_IN,218763.88,4450698.82,4669462.7,0
CASH_IN,204926.95,5011898.14,5216825.09,0
TRANSFER,2126640.1,0.0,0.0,0
PAYMENT,5123.72,104802.0,99678.28,0
CASH_IN,165817.2,61903.0,227720.2,0
CASH_IN,133617.27,10402.0,144019.27,0
PAYMENT,4818.05,0.0,0.0,0
CASH_OUT,276136.3,0.0,0.0,0
CASH_OUT,245534.13,352217.0,106682.86,0
CASH_OUT,45380.8,42390.46,0.0,0
CASH_OUT,64069.65,13219.84,0.0,0
CASH_OUT,221511.6,7702.0,0.0,0
PAYMENT,2843.53,0.0,0.0,0
PAYMENT,4975.89,123893.0,118917.11,0
CASH_OUT,93478.22,0.0,0.0,0
PAYMENT,33992.21,54785.0,20792.79,0
CASH_IN,83210.81,18495804.09,18579014.9,0
CASH_OUT,51838.11,0.0,0.0,0
CASH_IN,252633.39,500426.0,753059.39,0
PAYMENT,22942.74,0.0,0.0,0
PAYMENT,33903.59,34351.0,447.41,0
PAYMENT,11952.73,36284.46,24331.73,0
CASH_IN,73315.47,639641.0,712956.47,0
PAYMENT,826.09,0.0,0.0,0
CASH_IN,61791.31,8716901.89,8778693.2,0
CASH_OUT,120087.41,4865.0,0.0,0
TRANSFER,69227.77,6986.77,0.0,0
CASH_IN,49030.57,529446.15,578476.71,0
CASH_IN,147329.69,21352.0,168681.69,0
PAYMENT,19051.47,101789.0,82737.53,0
CASH_OUT,125758.43,434.0,0.0,0
CASH_OUT,458431.14,0.0,0.0,0
PAYMENT,7293.74,0.0,0.0,0
CASH_OUT,33765.69,0.0,0.0,0
PAYMENT,12070.37,270665.46,258595.09,0
PAYMENT,1181.69,11201.0,10019.31,0
CASH_OUT,294213.96,0.0,0.0,0
PAYMENT,6735.07,620472.0,613736.93,0
CASH_IN,46110.89,7867568.23,7913679.13,0
CASH_OUT,202986.14,87513.0,0.0,0
PAYMENT,18373.76,0.0,0.0,0
CASH_OUT,255120.51,114233.0,0.0,0
PAYMENT,20862.64,200171.0,179308.36,0
PAYMENT,14225.82,1750.0,0.0,0
CASH_IN,194058.38,930229.02,1124287.4,0
PAYMENT,2126.83,9257.0,7130.17,0
PAYMENT,4381.63,63770.0,59388.37,0
CASH_OUT,24442.31,404613.0,380170.69,0
CASH_OUT,3977.87,37769.0,33791.13,0
TRANSFER,1617076.63,0.0,0.0,0
CASH_OUT,209041.63,8905.0,0.0,0
PAYMENT,17833.7,353945.02,336111.31,0
CASH_OUT,268765.39,0.0,0.0,0
CASH_IN,57991.69,221475.12,279466.81,0
CASH_IN,76340.21,4038389.11,4114729.32,0
CASH_IN,698837.33,11955024.69,12653862.02,0
CASH_OUT,113673.01,30953.0,0.0,0
TRANSFER,2720932.43,28509.0,0.0,0
CASH_IN,140211.23,5103720.41,5243931.64,0
CASH_OUT,53753.3,0.0,0.0,0
PAYMENT,23402.08,44418.95,21016.87,0
PAYMENT,9824.66,20247.0,10422.34,0
PAYMENT,9756.88,0.0,0.0,0
CASH_IN,88266.19,508098.0,596364.19,0
CASH_OUT,191650.95,0.0,0.0,0
PAYMENT,22804.93,0.0,0.0,0
PAYMENT,7636.0,0.0,0.0,0
PAYMENT,20216.0,0.0,0.0,0
CASH_OUT,144063.17,20488.0,0.0,0
PAYMENT,8027.42,64112.09,56084.67,0
CASH_OUT,140819.16,0.0,0.0,0
CASH_OUT,75215.92,0.0,0.0,0
TRANSFER,570792.99,20687.0,0.0,0
PAYMENT,13953.66,55.0,0.0,0
PAYMENT,3882.99,1477.0,0.0,0
CASH_OUT,277405.39,0.0,0.0,0
CASH_OUT,104795.19,0.0,0.0,0
CASH_OUT,13243.32,0.0,0.0,0
PAYMENT,4168.75,0.0,0.0,0
CASH_IN,335261.19,3047544.93,3382806.12,0
CASH_OUT,282997.98,178438.0,0.0,0
PAYMENT,16348.24,0.0,0.0,0
TRANSFER,137340.58,0.0,0.0,0
CASH_IN,34968.89,961.0,35929.89,0
CASH_OUT,52748.03,77599.0,24850.97,0
PAYMENT,1632.2,260034.0,258401.8,0
CASH_IN,62813.9,8004186.53,8067000.42,0
TRANSFER,1018201.15,0.0,0.0,0
PAYMENT,8128.41,101.0,0.0,0
CASH_OUT,167449.24,396.0,0.0,0
CASH_IN,49087.45,134411.0,183498.45,0
CASH_IN,187167.42,14707709.87,14894877.29,0
CASH_IN,4902.71,3257766.17,3262668.87,0
CASH_OUT,79956.2,32267.0,0.0,0
PAYMENT,9354.64,13633.0,4278.36,0
PAYMENT,3688.03,0.0,0.0,0
PAYMENT,4956.14,0.0,0.0,0
CASH_OUT,178341.5,31255.0,0.0,0
TRANSFER,922143.84,0.0,0.0,0
CASH_OUT,115359.33,108469.07,0.0,0
CASH_IN,62225.47,1785554.8,1847780.27,0
CASH_IN,142591.95,3180.0,145771.95,0
CASH_IN,215795.31,6616.0,222411.31,0
CASH_OUT,64607.69,58983.0,0.0,0
PAYMENT,4868.1,20365.0,15496.9,0
CASH_OUT,142589.84,0.0,0.0,0
PAYMENT,32136.89,0.0,0.0,0
PAYMENT,10667.32,0.0,0.0,0
PAYMENT,48815.61,102005.13,53189.52,0
PAYMENT,1578.96,0.0,0.0,0
CASH_IN,257886.79,1885414.92,2143301.71,0
PAYMENT,71536.51,254099.6,182563.09,0
PAYMENT,21560.15,21747.0,186.85,0
CASH_OUT,12931.91,0.0,0.0,0
PAYMENT,9033.5,101134.0,92100.5,0
PAYMENT,12617.11,339181.87,326564.76,0
CASH_OUT,112937.94,345.0,0.0,0
CASH_OUT,101482.03,0.0,0.0,0
CASH_OUT,59210.78,0.0,0.0,0
CASH_IN,392520.08,49553.0,442073.08,0
CASH_IN,66509.41,9493833.49,9560342.9,0
CASH_IN,385492.15,7470384.01,7855876.16,0
CASH_OUT,507286.2,60804.0,0.0,0
CASH_OUT,25847.39,0.0,0.0,0
CASH_IN,124231.62,2748554.57,2872786.19,0
TRANSFER,582986.45,0.0,0.0,0
TRANSFER,634241.76,10607.0,0.0,0
CASH_IN,213937.04,30184.0,244121.04,0
PAYMENT,18819.0,0.0,0.0,0
CASH_IN,158445.6,2376.0,160821.6,0
CASH_IN,252101.42,196258.0,448359.42,0
PAYMENT,17285.71,254902.0,237616.29,0
CASH_OUT,47562.75,72556.0,24993.25,0
CASH_OUT,6706.04,0.0,0.0,0
CASH_IN,143882.01,20435197.62,20579079.64,0
PAYMENT,868.5,0.0,0.0,0
CASH_OUT,400564.82,22915.88,0.0,0
TRANSFER,685037.44,0.0,0.0,0
TRANSFER,1000275.45,0.0,0.0,0
CASH_IN,32345.67,19211824.6,19244170.27,0
CASH_OUT,70382.11,0.0,0.0,0
TRANSFER,469459.47,0.0,0.0,0
CASH_IN,78396.97,3035789.4,3114186.37,0
CASH_OUT,308622.73,67666.0,0.0,0
PAYMENT,10560.92,23836.36,13275.43,0
CASH_IN,209173.47,2266335.16,2475508.63,0
PAYMENT,27956.05,0.0,0.0,0
PAYMENT,15139.98,20963.0,5823.02,0
CASH_OUT,138618.23,7946.55,0.0,0
DEBIT,4592.99,6095.0,1502.01,0
PAYMENT,19644.21,354.0,0.0,0
PAYMENT,13424.84,0.0,0.0,0
CASH_OUT,11555.39,100771.0,89215.61,0
PAYMENT,22271.64,50528.0,28256.36,0
PAYMENT,4469.76,0.0,0.0,0
TRANSFER,127253.37,0.0,0.0,0
CASH_IN,178622.08,1998.0,180620.08,0
PAYMENT,5435.33,140330.44,134895.11,0
CASH_IN,8525.62,11653750.32,11662275.94,0
CASH_OUT,152632.61,0.0,0.0,0
CASH_IN,626057.3,3421220.24,4047277.54,0
PAYMENT,12980.68,6573.25,0.0,0
PAYMENT,6857.5,54644.0,47786.5,0
CASH_IN,223633.33,11511059.9,11734693.23,0
PAYMENT,4754.5,20935.0,16180.5,0
CASH_OUT,222425.8,0.0,0.0,0
PAYMENT,2546.21,13902.0,11355.79,0
PAYMENT,3359.34,0.0,0.0,0
CASH_OUT,482.08,0.0,0.0,0
CASH_IN,256807.85,4730944.21,4987752.06,0
CASH_OUT,46123.94,51118.0,4994.06,0
CASH_IN,58110.67,2862687.36,2920798.03,0
PAYMENT,7543.93,50273.65,42729.72,0
PAYMENT,22184.11,278373.87,256189.75,0
TRANSFER,172515.26,0.0,0.0,0
PAYMENT,621.44,158319.43,157697.99,0
CASH_OUT,14390.18,10837.0,0.0,0
CASH_OUT,121614.55,0.0,0.0,0
CASH_OUT,67576.33,47224.0,0.0,0
PAYMENT,5991.83,522.0,0.0,0
CASH_IN,178035.45,22918695.3,23096730.76,0
CASH_IN,130469.06,113368.29,243837.34,0
PAYMENT,187.39,0.0,0.0,0
CASH_OUT,4333.38,0.0,0.0,0
CASH_IN,213337.48,1236.0,214573.48,0
PAYMENT,6201.8,100452.0,94250.2,0
CASH_IN,293801.53,3584697.38,3878498.91,0
CASH_OUT,147886.66,293.0,0.0,0
CASH_OUT,47574.12,0.0,0.0,0
PAYMENT,5409.52,61142.0,55732.48,0
CASH_OUT,71526.85,0.0,0.0,0
TRANSFER,2243379.63,0.0,0.0,0
CASH_OUT,102748.31,7764.03,0.0,0
PAYMENT,8277.89,12383.0,4105.11,0
PAYMENT,1324.94,0.0,0.0,0
PAYMENT,38967.86,212.0,0.0,0
PAYMENT,2538.14,2582.0,43.86,0
TRANSFER,295432.92,0.0,0.0,0
TRANSFER,2145582.77,200785.0,0.0,0
CASH_OUT,543815.44,15648.0,0.0,0
PAYMENT,15356.62,69.7,0.0,0
CASH_OUT,333630.9,0.0,0.0,0
CASH_OUT,82672.34,0.0,0.0,0
CASH_OUT,274180.83,411024.4,136843.57,0
CASH_OUT,217289.39,0.0,0.0,0
CASH_IN,429607.75,20478.0,450085.75,0
CASH_OUT,1851.88,0.0,0.0,0
TRANSFER,626570.55,11293.0,0.0,0
PAYMENT,674.71,0.0,0.0,0
CASH_OUT,328909.07,51311.0,0.0,0
PAYMENT,34292.17,56901.87,22609.71,0
CASH_OUT,104276.63,0.0,0.0,0
CASH_OUT,103474.69,0.0,0.0,0
CASH_IN,270091.28,16559696.27,16829787.55,0
PAYMENT,6143.51,337895.18,331751.67,0
CASH_OUT,261929.99,0.0,0.0,0
CASH_OUT,35727.93,1536.0,0.0,0
PAYMENT,169.99,0.0,0.0,0
PAYMENT,5411.88,35305.0,29893.12,0
CASH_OUT,171807.49,5250.0,0.0,0
CASH_IN,152195.37,720959.17,873154.54,0
PAYMENT,14306.17,0.0,0.0,0
CASH_OUT,141838.2,35543.0,0.0,0
PAYMENT,3132.59,90465.23,87332.64,0
PAYMENT,2550.92,0.0,0.0,0
PAYMENT,191.74,0.0,0.0,0
CASH_IN,197065.52,5865761.36,6062826.88,0
CASH_IN,72034.62,3602820.82,3674855.43,0
CASH_OUT,15740.84,0.0,0.0,0
CASH_OUT,150817.58,0.0,0.0,0
CASH_OUT,112729.38,29913.0,0.0,0
CASH_OUT,2994.6,0.0,0.0,0
CASH_IN,284696.83,136455.0,421151.83,0
CASH_OUT,226869.28,5085.0,0.0,0
CASH_OUT,291010.21,0.0,0.0,0
PAYMENT,5445.68,0.0,0.0,0
CASH_OUT,157923.52,0.0,0.0,0
TRANSFER,609870.85,245210.71,0.0,0
CASH_OUT,138625.87,0.0,0.0,0
PAYMENT,72235.36,11576.0,0.0,0
CASH_OUT,228366.86,0.0,0.0,0
PAYMENT,2372.21,832.0,0.0,0
CASH_OUT,20723.46,106833.0,86109.54,0
CASH_OUT,117639.37,0.0,0.0,0
CASH_OUT,12671.31,0.0,0.0,0
TRANSFER,1448057.11,0.0,0.0,0
CASH_OUT,158424.1,0.0,0.0,0
PAYMENT,1886.85,3035.0,1148.15,0
CASH_OUT,154152.57,0.0,0.0,0
CASH_OUT,58117.7,11627.0,0.0,0
CASH_IN,68053.93,202626.0,270679.93,0
DEBIT,701.67,4018.0,3316.33,0
CASH_OUT,265862.52,0.0,0.0,0
CASH_IN,286406.44,2747326.02,3033732.46,0
CASH_IN,108368.85,3947094.94,4055463.79,0
CASH_IN,64663.76,1280132.3,1344796.06,0
PAYMENT,17328.81,20104.0,2775.19,0
CASH_OUT,34199.19,641705.0,607505.81,0
CASH_IN,183712.2,43279.0,226991.2,0
PAYMENT,16923.65,21047.0,4123.35,0
CASH_OUT,161210.41,1375.0,0.0,0
CASH_OUT,116553.91,25814.0,0.0,0
CASH_OUT,127159.17,206217.0,79057.83,0
CASH_IN,205063.24,7553491.97,7758555.21,0
TRANSFER,533082.77,0.0,0.0,0
PAYMENT,20972.74,36983.0,16010.26,0
CASH_IN,79798.56,3666865.7,3746664.27,0
CASH_IN,163489.98,3141739.44,3305229.43,0
CASH_OUT,126434.51,0.0,0.0,0
PAYMENT,1744.1,14769.0,13024.9,0
CASH_IN,180379.03,22696.0,203075.03,0
CASH_IN,7461.84,1532245.31,1539707.15,0
CASH_IN,48680.09,3738166.15,3786846.24,0
CASH_IN,99330.62,2944855.32,3044185.94,0
PAYMENT,10255.09,28821.0,18565.91,0
CASH_OUT,177097.59,18437.0,0.0,0
CASH_IN,147424.11,3870170.04,4017594.15,0
CASH_IN,346000.37,12134824.19,12480824.55,0
PAYMENT,51680.7,243532.79,191852.09,0
PAYMENT,3437.23,16158.0,12720.77,0
PAYMENT,5216.54,6300.33,1083.8,0
CASH_IN,51209.12,1795586.9,1846796.02,0
PAYMENT,11306.79,200226.07,188919.28,0
CASH_OUT,496214.25,2090860.27,1594646.02,0
CASH_IN,145809.67,3130062.31,3275871.98,0
CASH_OUT,100026.92,0.0,0.0,0
CASH_OUT,160747.9,842914.33,682166.43,0
TRANSFER,913314.08,0.0,0.0,0
CASH_OUT,76874.7,0.0,0.0,0
CASH_OUT,34354.21,0.0,0.0,0
CASH_OUT,339248.71,10580.0,0.0,0
CASH_IN,329268.3,3374440.46,3703708.77,0
PAYMENT,24206.99,273476.19,249269.2,0
CASH_OUT,244572.48,0.0,0.0,0
CASH_OUT,97714.65,0.0,0.0,0
CASH_OUT,127846.92,152748.16,24901.24,0
CASH_OUT,7061.85,10985.0,3923.15,0
PAYMENT,20362.23,11108.0,0.0,0
CASH_IN,100840.46,58741.0,159581.46,0
CASH_IN,30556.55,6241526.33,6272082.88,0
CASH_IN,172391.53,1779712.84,1952104.37,0
CASH_OUT,256110.18,0.0,0.0,0
PAYMENT,28369.74,9076.0,0.0,0
PAYMENT,5551.08,142919.56,137368.47,0
CASH_OUT,250126.06,217379.93,0.0,0
PAYMENT,8977.34,31570.0,22592.66,0
CASH_OUT,297494.02,0.0,0.0,0
CASH_IN,192073.68,815.0,192888.68,0
CASH_OUT,244912.55,0.0,0.0,0
CASH_OUT,242012.58,0.0,0.0,0
CASH_IN,111399.15,882203.58,993602.73,0
CASH_OUT,54171.85,0.0,0.0,0
CASH_OUT,52151.8,0.0,0.0,0
PAYMENT,3993.96,0.0,0.0,0
CASH_OUT,119091.8,309316.44,190224.64,0
CASH_IN,193554.04,2524599.17,2718153.21,0
CASH_OUT,76483.35,0.0,0.0,0
PAYMENT,1400.5,0.0,0.0,0
PAYMENT,12386.47,0.0,0.0,0
PAYMENT,37259.69,6797.0,0.0,0
CASH_OUT,144620.4,0.0,0.0,0
CASH_IN,135142.27,3759419.95,3894562.21,0
CASH_OUT,374357.67,0.0,0.0,0
CASH_IN,143070.43,51462.0,194532.43,0
CASH_OUT,286463.3,0.0,0.0,0
CASH_OUT,63431.1,0.0,0.0,0
PAYMENT,20013.17,44642.78,24629.61,0
PAYMENT,13479.19,539.0,0.0,0
PAYMENT,2355.34,600573.0,598217.66,0
CASH_IN,318520.6,4005.0,322525.6,0
PAYMENT,2899.42,0.0,0.0,0
PAYMENT,13900.46,680.0,0.0,0
CASH_OUT,328619.37,154473.0,0.0,0
CASH_OUT,257239.68,105150.07,0.0,0
CASH_IN,89858.8,10366262.25,10456121.04,0
CASH_IN,44928.08,99895.78,144823.86,0
CASH_OUT,50181.08,149.0,0.0,0
PAYMENT,1359.42,0.0,0.0,0
CASH_OUT,155666.02,30989.0,0.0,0
TRANSFER,691255.85,0.0,0.0,0
CASH_OUT,59893.61,9642.16,0.0,0
CASH_OUT,369927.53,0.0,0.0,0
CASH_OUT,182186.12,0.0,0.0,0
PAYMENT,6700.46,0.0,0.0,0
CASH_OUT,145316.65,0.0,0.0,0
CASH_OUT,430196.83,901584.0,471387.17,0
PAYMENT,5075.12,21044.0,15968.88,0
CASH_OUT,184795.26,0.0,0.0,0
TRANSFER,197593.62,0.0,0.0,0
PAYMENT,5120.29,194039.62,188919.33,0
CASH_IN,181171.75,243.0,181414.75,0
CASH_OUT,191191.6,241.0,0.0,0
CASH_OUT,54229.15,10011.0,0.0,0
PAYMENT,7787.77,0.0,0.0,0
CASH_OUT,61591.58,15893.0,0.0,0
CASH_OUT,317084.96,7220.0,0.0,0
TRANSFER,208974.47,123.0,0.0,0
TRANSFER,227158.15,162315.0,0.0,0
CASH_OUT,49049.97,0.0,0.0,0
CASH_IN,119221.53,4282524.45,4401745.97,0
PAYMENT,8290.97,6394.0,0.0,0
CASH_IN,304814.41,12178457.54,12483271.95,0
PAYMENT,12422.99,20254.0,7831.01,0
CASH_OUT,183485.93,22008.0,0.0,0
CASH_OUT,317608.01,0.0,0.0,0
PAYMENT,10444.66,135915.08,125470.42,0
CASH_IN,174460.67,8473056.88,8647517.55,0
CASH_IN,286158.38,599384.0,885542.38,0
CASH_OUT,204403.65,0.0,0.0,0
PAYMENT,3467.43,83124.02,79656.59,0
PAYMENT,6511.87,245293.05,238781.18,0
CASH_OUT,79198.44,0.0,0.0,0
CASH_OUT,94654.3,33.0,0.0,0
CASH_IN,190379.47,128.0,190507.47,0
CASH_IN,149836.18,11290.0,161126.18,0
CASH_IN,110847.74,2160689.0,2271536.74,0
CASH_OUT,37108.79,0.0,0.0,0
PAYMENT,9825.0,2081.0,0.0,0
CASH_OUT,69357.62,10685.25,0.0,0
PAYMENT,23442.8,0.0,0.0,0
TRANSFER,112639.33,0.0,0.0,0
CASH_IN,213051.97,5505636.27,5718688.24,0
PAYMENT,7993.24,96614.0,88620.76,0
PAYMENT,3286.58,127879.97,124593.38,0
CASH_OUT,92113.28,0.0,0.0,0
PAYMENT,8329.22,9739.5,1410.27,0
CASH_OUT,44023.36,242089.0,198065.64,0
TRANSFER,637132.29,13624.0,0.0,0
CASH_OUT,34445.54,0.0,0.0,0
CASH_OUT,294699.35,10797.0,0.0,0
CASH_OUT,211394.45,31304.0,0.0,0
CASH_OUT,94791.6,8097.0,0.0,0
PAYMENT,24036.77,51499.0,27462.23,0
CASH_OUT,84345.5,0.0,0.0,0
PAYMENT,20030.8,0.0,0.0,0
CASH_OUT,174885.32,0.0,0.0,0
CASH_IN,15409.97,296536.0,311945.97,0
PAYMENT,24903.73,250141.0,225237.27,0
CASH_IN,233997.87,266.0,234263.87,0
CASH_OUT,183247.52,480.0,0.0,0
CASH_OUT,393150.28,10278.0,0.0,0
PAYMENT,6903.41,0.0,0.0,0
PAYMENT,28270.22,0.0,0.0,0
CASH_OUT,99257.99,10609.0,0.0,0
PAYMENT,14875.94,0.0,0.0,0
CASH_IN,174688.82,1119.0,175807.82,0
CASH_OUT,152866.72,0.0,0.0,0
CASH_OUT,80647.44,0.0,0.0,0
